Module_ID,module_size,de_in_module,total_genes,total_de,hypergeom_p,expected_overlap,enrichment_ratio,de_category,hypergeom_p_adj,significant
Module_79,65,1,39220,228,0.3156470621777612,0.3778684344722081,2.6464237516869096,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_29,202,14,39220,2366,0.33519690160932153,12.185925548189699,1.1488663659265335,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_13,505,4,39220,228,0.33822801556315996,2.9357470678225397,1.3625151988883097,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_120,41,4,39220,2813,0.33885269400625834,2.9406680265170833,1.3602351451882808,Male_Unique_annotated_with_FC,1,FALSE
Module_74,72,1,39220,228,0.34306149315167034,0.4185619581845997,2.3891325536062378,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_83,65,9,39220,4653,0.36440010955846897,7.7114992350841405,1.1670882309180182,Female_Unique_annotated_with_FC,1,FALSE
Module_114,43,6,39220,4653,0.40276399983366007,5.1014533401325854,1.17613542650653,Female_Unique_annotated_with_FC,1,FALSE
Module_94,59,5,39220,2813,0.4179738605367297,4.231693013768486,1.1815601896762609,Male_Unique_annotated_with_FC,1,FALSE
Module_54,94,1,39220,228,0.42230149444310994,0.5464558898521162,1.8299738708473312,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_51,96,1,39220,228,0.42901483895931125,0.5580826109127995,1.7918494152046784,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_29,202,25,39220,4653,0.4428279691410611,23.9649668536461,1.0431894253255112,Female_Unique_annotated_with_FC,1,FALSE
Module_59,89,6,39220,2366,0.45054161935404247,5.369046404895461,1.1175168824261306,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_89,62,5,39220,2813,0.460990992444796,4.446863844977052,1.1243879224338613,Male_Unique_annotated_with_FC,1,FALSE
Module_48,108,1,39220,228,0.4676946616597373,0.6278429372768995,1.5927550357374918,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_44,121,15,39220,4653,0.469506925160064,14.355252422233555,1.0449137053673716,Female_Unique_annotated_with_FC,1,FALSE
Module_95,55,7,39220,4653,0.48265191684419195,6.525114737378888,1.0727780708438348,Female_Unique_annotated_with_FC,1,FALSE
Module_10,856,62,39220,2813,0.48710788159020635,61.39541050484447,1.0098474705223743,Male_Unique_annotated_with_FC,1,FALSE
Module_133,31,4,39220,4653,0.5102303333717322,3.6777919428862824,1.0876091040813072,Female_Unique_annotated_with_FC,1,FALSE
Module_48,108,8,39220,2813,0.5152127707467329,7.746149923508414,1.032771128754065,Male_Unique_annotated_with_FC,1,FALSE
Module_43,125,1,39220,228,0.518066142783002,0.7266700662927078,1.376140350877193,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_65,81,5,39220,2366,0.5444751380917794,4.8864354920958695,1.0232407668305104,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_134,30,2,39220,2366,0.547625607162227,1.80979092299847,1.1051000281769512,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_34,169,12,39220,2813,0.5572190568383963,12.12129015808261,0.9899936263796364,Male_Unique_annotated_with_FC,1,FALSE
Module_52,95,11,39220,4653,0.5815933174563208,11.270652728199899,0.9759860644519098,Female_Unique_annotated_with_FC,1,FALSE
Module_117,42,3,39220,2813,0.5881205732419431,3.0123916369199386,0.9958864455842772,Male_Unique_annotated_with_FC,1,FALSE
Module_03,4343,308,39220,2813,0.5958628037686214,311.49563997960223,0.9887778847247071,Male_Unique_annotated_with_FC,1,FALSE
Module_51,96,11,39220,4653,0.5960350884701329,11.389291177970422,0.9658195429472026,Female_Unique_annotated_with_FC,1,FALSE
Module_101,51,3,39220,2366,0.6012316609937396,3.0766445690973994,0.9750882601561335,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_114,43,3,39220,2813,0.6043130530362095,3.0841152473227944,0.9727262956869683,Male_Unique_annotated_with_FC,1,FALSE
Module_36,160,1,39220,228,0.6073173238351183,0.930137684854666,1.075109649122807,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_22,260,15,39220,2366,0.6082302893526992,15.684854665986741,0.9563365628454387,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_58,90,10,39220,4653,0.6359806788686433,10.677460479347271,0.9365522840700147,Female_Unique_annotated_with_FC,1,FALSE
Module_49,108,12,39220,4653,0.6399302125009492,12.812952575216727,0.9365522840700146,Female_Unique_annotated_with_FC,1,FALSE
Module_108,47,3,39220,2813,0.6647531195126828,3.371009688934217,0.8899410790327583,Male_Unique_annotated_with_FC,1,FALSE
Module_41,138,15,39220,4653,0.680022228083948,16.372106068332485,0.9161924518076229,Female_Unique_annotated_with_FC,1,FALSE
Module_29,202,1,39220,228,0.6929554908379831,1.1742988271290158,0.8515719993051937,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_123,39,4,39220,4653,0.6954004388953887,4.626899541050484,0.8645098006800135,Female_Unique_annotated_with_FC,1,FALSE
Module_14,421,2,39220,228,0.7042850183215135,2.44742478327384,0.8171854815185232,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_134,30,3,39220,4653,0.7077622119849473,3.5591534931157573,0.8428970556630131,Female_Unique_annotated_with_FC,1,FALSE
Module_27,212,1,39220,228,0.710434949465117,1.2324324324324325,0.8114035087719298,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_64,83,5,39220,2813,0.718771872678561,5.953059663437022,0.8399042312156553,Male_Unique_annotated_with_FC,1,FALSE
Module_15,413,27,39220,2813,0.719395340717099,29.621851096379398,0.9114892891788299,Male_Unique_annotated_with_FC,1,FALSE
Module_117,42,2,39220,2366,0.7292606965966668,2.533707292197858,0.7893571629835366,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_120,41,4,39220,4653,0.7329122893738507,4.864176440591535,0.8223385908907445,Female_Unique_annotated_with_FC,1,FALSE
Module_132,32,3,39220,4653,0.7488656318984757,3.796430392656808,0.7902159896840748,Female_Unique_annotated_with_FC,1,FALSE
Module_25,238,1,39220,228,0.7513823249049885,1.3835798062213156,0.7227627893262568,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_84,65,3,39220,2366,0.7594277811457659,3.9212136664966852,0.7650692502763509,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_31,182,11,39220,2813,0.7631417337340891,13.053697093319736,0.842673146263619,Male_Unique_annotated_with_FC,1,FALSE
Module_95,55,3,39220,2813,0.7647341946807091,3.9447985721570626,0.7604951039007207,Male_Unique_annotated_with_FC,1,FALSE
Module_06,1297,6,39220,228,0.7682998198423034,7.5399286078531365,0.7957635028202735,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_22,260,16,39220,2813,0.7718123037000785,18.64813870474248,0.8579944761956848,Male_Unique_annotated_with_FC,1,FALSE
Module_63,83,8,39220,4653,0.7828406507334731,9.846991330953594,0.812430897024591,Female_Unique_annotated_with_FC,1,FALSE
Module_02,4782,330,39220,2813,0.7893308967812716,342.9823049464559,0.9621487617313593,Male_Unique_annotated_with_FC,1,FALSE
Module_72,75,4,39220,2813,0.7950270984320971,5.379270780214177,0.7435952127029268,Male_Unique_annotated_with_FC,1,FALSE
Module_110,45,4,39220,4653,0.7972888340536143,5.338730239673636,0.7492418272560117,Female_Unique_annotated_with_FC,1,FALSE
Module_57,90,4,39220,2366,0.7992768854653334,5.42937276899541,0.7367333521179675,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_70,76,4,39220,2813,0.8034414633255563,5.450994390617032,0.7338110651673622,Male_Unique_annotated_with_FC,1,FALSE
Module_47,110,6,39220,2813,0.8090177068538835,7.889597144314125,0.7604951039007207,Male_Unique_annotated_with_FC,1,FALSE
Module_105,50,2,39220,2366,0.8126302494368247,3.01631820499745,0.6630600169061708,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_53,94,5,39220,2813,0.8127643443717577,6.742019377868434,0.7416175658606319,Male_Unique_annotated_with_FC,1,FALSE
Module_30,191,11,39220,2813,0.8140361770827758,13.699209586945436,0.8029660346595742,Male_Unique_annotated_with_FC,1,FALSE
Module_103,51,2,39220,2366,0.8212587632508281,3.0766445690973994,0.650058840104089,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_46,113,6,39220,2813,0.8286443107912648,8.104767975522693,0.7403049683989317,Male_Unique_annotated_with_FC,1,FALSE
Module_09,1006,54,39220,2366,0.8323417797688275,60.6883222845487,0.8897922692080821,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_67,79,7,39220,4653,0.8421184365055596,9.372437531871494,0.7468708088153281,Female_Unique_annotated_with_FC,1,FALSE
Module_18,323,1,39220,228,0.8490777826461144,1.8777154513003569,0.5325620552930314,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_81,65,3,39220,2813,0.8540773388836838,4.66203467618562,0.6434958571467636,Male_Unique_annotated_with_FC,1,FALSE
Module_125,39,3,39220,4653,0.8572578833798531,4.626899541050484,0.6483823505100101,Female_Unique_annotated_with_FC,1,FALSE
Module_109,47,2,39220,2813,0.8600228050372676,3.371009688934217,0.5932940526885055,Male_Unique_annotated_with_FC,1,FALSE
Module_78,66,3,39220,2813,0.8611358264375564,4.7337582865884755,0.6337459199172673,Male_Unique_annotated_with_FC,1,FALSE
Module_77,67,3,39220,2813,0.8678924885639612,4.805481896991331,0.6242870255901438,Male_Unique_annotated_with_FC,1,FALSE
Module_107,48,2,39220,2813,0.8679035617530677,3.442733299337073,0.5809337599241616,Male_Unique_annotated_with_FC,1,FALSE
Module_89,62,5,39220,4653,0.873332177319676,7.355583885772565,0.679755690050817,Female_Unique_annotated_with_FC,1,FALSE
Module_94,59,2,39220,2366,0.8783530447100893,3.5592554818969915,0.5619152685645514,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_54,94,8,39220,4653,0.882249964744745,11.152014278429373,0.7173591963089473,Female_Unique_annotated_with_FC,1,FALSE
Module_26,230,22,39220,4653,0.8841673730460967,27.286843447220807,0.8062493575907081,Female_Unique_annotated_with_FC,1,FALSE
Module_43,125,11,39220,4653,0.8886818578046561,14.829806221315655,0.7417494089834515,Female_Unique_annotated_with_FC,1,FALSE
Module_103,51,2,39220,2813,0.8891589477448036,3.65790413054564,0.5467611858109757,Male_Unique_annotated_with_FC,1,FALSE
Module_116,42,3,39220,4653,0.8894951480436671,4.98281489036206,0.6020693254735808,Female_Unique_annotated_with_FC,1,FALSE
Module_118,42,3,39220,4653,0.8894951480436671,4.98281489036206,0.6020693254735808,Female_Unique_annotated_with_FC,1,FALSE
Module_17,384,1,39220,228,0.8945881420774919,2.232330443651198,0.4479623538011696,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_96,54,4,39220,4653,0.8967299484108082,6.406476287608363,0.6243681893800097,Female_Unique_annotated_with_FC,1,FALSE
Module_97,54,4,39220,4653,0.8967299484108082,6.406476287608363,0.6243681893800097,Female_Unique_annotated_with_FC,1,FALSE
Module_74,72,3,39220,2813,0.8974910803729321,5.164099949005609,0.5809337599241616,Male_Unique_annotated_with_FC,1,FALSE
Module_96,54,2,39220,2813,0.9072005143203914,3.873074961754207,0.5163855643770325,Male_Unique_annotated_with_FC,1,FALSE
Module_132,32,1,39220,2813,0.9076899177591027,2.295155532891382,0.4357003199431212,Male_Unique_annotated_with_FC,1,FALSE
Module_77,67,5,39220,4653,0.9116563212539628,7.9487761346251915,0.6290276534798606,Female_Unique_annotated_with_FC,1,FALSE
Module_131,34,1,39220,2813,0.9204668678459996,2.438602753697093,0.41007088935823177,Male_Unique_annotated_with_FC,1,FALSE
Module_128,34,2,39220,4653,0.9239465959667147,4.0337072921978585,0.4958217974488312,Female_Unique_annotated_with_FC,1,FALSE
Module_129,34,2,39220,4653,0.9239465959667147,4.0337072921978585,0.4958217974488312,Female_Unique_annotated_with_FC,1,FALSE
Module_130,34,2,39220,4653,0.9239465959667147,4.0337072921978585,0.4958217974488312,Female_Unique_annotated_with_FC,1,FALSE
Module_116,42,1,39220,2366,0.9268148035673025,2.533707292197858,0.3946785814917683,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_67,79,3,39220,2813,0.9289098854068722,5.666165221825599,0.5294586166397423,Male_Unique_annotated_with_FC,1,FALSE
Module_94,59,4,39220,4653,0.9308833097816974,6.999668536460989,0.571455630957975,Female_Unique_annotated_with_FC,1,FALSE
Module_55,93,7,39220,4653,0.9352089095827679,11.033375828658848,0.6344386440474292,Female_Unique_annotated_with_FC,1,FALSE
Module_01,5370,24,39220,228,0.9362938338321005,31.217746047934728,0.7687934921101637,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_74,72,2,39220,2366,0.9364472946937504,4.343498215196329,0.4604583450737297,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_93,61,2,39220,2813,0.9391560148874459,4.3751402345741965,0.45712820453048786,Male_Unique_annotated_with_FC,1,FALSE
Module_50,105,8,39220,4653,0.9406328723211776,12.45703722590515,0.6422072805051529,Female_Unique_annotated_with_FC,1,FALSE
Module_88,62,2,39220,2813,0.9427614933244479,4.446863844977052,0.4497551689735445,Male_Unique_annotated_with_FC,1,FALSE
Module_123,39,1,39220,2813,0.9452000128771503,2.7972208057113717,0.3574976984148687,Male_Unique_annotated_with_FC,1,FALSE
Module_87,62,4,39220,4653,0.9461041319789869,7.355583885772565,0.5438045520406536,Female_Unique_annotated_with_FC,1,FALSE
Module_122,40,1,39220,2813,0.9491343780994922,2.8689444161142275,0.34856025595449697,Male_Unique_annotated_with_FC,1,FALSE
Module_107,48,1,39220,2366,0.9496388703198144,2.8956654767975523,0.3453437588052973,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_101,51,3,39220,4653,0.9506988383003725,6.050560938296788,0.4958217974488312,Female_Unique_annotated_with_FC,1,FALSE
Module_79,65,2,39220,2813,0.9523964709263313,4.66203467618562,0.4289972380978424,Male_Unique_annotated_with_FC,1,FALSE
Module_119,42,1,39220,2813,0.956176244585877,3.0123916369199386,0.33196214852809236,Male_Unique_annotated_with_FC,1,FALSE
Module_68,77,5,39220,4653,0.9590371577564722,9.135160632330443,0.5473357504305281,Female_Unique_annotated_with_FC,1,FALSE
Module_33,174,14,39220,4653,0.9595008785064166,20.643090260071393,0.6781930332920795,Female_Unique_annotated_with_FC,1,FALSE
Module_100,52,1,39220,2366,0.9607479185984101,3.136970933197348,0.3187788542818129,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_49,108,3,39220,2366,0.9618808627558992,6.515247322794493,0.4604583450737297,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_97,54,1,39220,2366,0.9653469051191769,3.2576236613972465,0.30697223004915314,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_117,42,2,39220,4653,0.9669874704688037,4.98281489036206,0.40137955031572053,Female_Unique_annotated_with_FC,1,FALSE
Module_38,147,11,39220,4653,0.9686728919324346,17.43985211626721,0.630739293353275,Female_Unique_annotated_with_FC,1,FALSE
Module_62,86,2,39220,2366,0.9691967931064466,5.1880673125956145,0.38550000982916904,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_64,83,5,39220,4653,0.9748391236824697,9.846991330953594,0.5077693106403693,Female_Unique_annotated_with_FC,1,FALSE
Module_30,191,6,39220,2366,0.9761465315289063,11.52233554309026,0.5207277619681969,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_104,51,1,39220,2813,0.9775895443396609,3.65790413054564,0.27338059290548783,Male_Unique_annotated_with_FC,1,FALSE
Module_92,61,1,39220,2366,0.9775974606788578,3.6799082100968894,0.27174590856810277,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_100,52,1,39220,2813,0.9791989959920527,3.7296277409484957,0.26812327381115153,Male_Unique_annotated_with_FC,1,FALSE
Module_108,47,2,39220,4653,0.9806789386603605,5.576007139214687,0.35867959815447364,Female_Unique_annotated_with_FC,1,FALSE
Module_93,61,3,39220,4653,0.9809468289382399,7.23694543600204,0.41453953557197365,Female_Unique_annotated_with_FC,1,FALSE
Module_85,64,1,39220,2366,0.9814178512711418,3.8608873023967365,0.2590078191039729,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_66,80,2,39220,2813,0.981443851347154,5.737888832228455,0.34856025595449697,Male_Unique_annotated_with_FC,1,FALSE
Module_97,54,1,39220,2813,0.9820795485806748,3.873074961754207,0.25819278218851627,Male_Unique_annotated_with_FC,1,FALSE
Module_16,401,35,39220,4653,0.9821215428415954,47.57401835798062,0.7356956844939018,Female_Unique_annotated_with_FC,1,FALSE
Module_79,65,1,39220,2366,0.9825406769911459,3.9212136664966852,0.2550230834254503,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_106,48,2,39220,4653,0.9826606047589042,5.694645588985211,0.3512071065262555,Female_Unique_annotated_with_FC,1,FALSE
Module_38,147,5,39220,2813,0.9827599594795201,10.543370729219786,0.47423164075441765,Male_Unique_annotated_with_FC,1,FALSE
Module_43,125,3,39220,2366,0.9829604106236298,7.5407955124936255,0.39783601014370246,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_50,105,3,39220,2813,0.9832614638841319,7.530979092299847,0.39835457823371084,Male_Unique_annotated_with_FC,1,FALSE
Module_70,76,4,39220,4653,0.9841670050905706,9.016522182559918,0.4436300292963227,Female_Unique_annotated_with_FC,1,FALSE
Module_77,67,1,39220,2366,0.9845869638935856,4.041866394696584,0.24741045406946668,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_63,83,2,39220,2813,0.984684074741616,5.953059663437022,0.3359616924862621,Male_Unique_annotated_with_FC,1,FALSE
Module_131,34,1,39220,4653,0.9863729232998222,4.0337072921978585,0.2479108987244156,Female_Unique_annotated_with_FC,1,FALSE
Module_100,52,2,39220,4653,0.9887884518878792,6.169199388067312,0.32419117525500507,Female_Unique_annotated_with_FC,1,FALSE
Module_35,163,11,39220,4653,0.9889762609604529,19.338067312595616,0.5688262338830149,Female_Unique_annotated_with_FC,1,FALSE
Module_91,61,1,39220,2813,0.9893647382567761,4.3751402345741965,0.22856410226524393,Male_Unique_annotated_with_FC,1,FALSE
Module_92,61,1,39220,2813,0.9893647382567761,4.3751402345741965,0.22856410226524393,Male_Unique_annotated_with_FC,1,FALSE
Module_87,62,1,39220,2813,0.9901287258786174,4.446863844977052,0.22487758448677225,Male_Unique_annotated_with_FC,1,FALSE
Module_08,1132,2,39220,228,0.9903515307383399,6.580724120346762,0.30391792201351436,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_72,75,1,39220,2366,0.9906394182369708,4.524477307496175,0.22102000563539026,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_41,138,3,39220,2366,0.9909756242970682,8.325038245792962,0.36035870484031024,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_24,240,9,39220,2813,0.99103570924441,17.213666496685363,0.5228403839317455,Male_Unique_annotated_with_FC,1,FALSE
Module_71,76,1,39220,2366,0.9912051900201188,4.5848036715961245,0.21811184766650354,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_48,108,6,39220,4653,0.9913537567720296,12.812952575216727,0.4682761420350073,Female_Unique_annotated_with_FC,1,FALSE
Module_69,77,1,39220,2366,0.9917367790353547,4.645130035696074,0.21527922626823726,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_39,141,4,39220,2813,0.9922726677439904,10.113029066802651,0.39552936845900366,Male_Unique_annotated_with_FC,1,FALSE
Module_30,191,13,39220,4653,0.992503468256706,22.659943906170323,0.5736995666816319,Female_Unique_annotated_with_FC,1,FALSE
Module_34,169,4,39220,2366,0.992514892082955,10.195155532891382,0.3923432052699235,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_44,121,3,39220,2813,0.993467792691509,8.678556858745537,0.34567959268214576,Male_Unique_annotated_with_FC,1,FALSE
